id,title,release_date,origin_country,original_language,runtime,vote_average,vote_count,popularity,genre_ids,production_company_ids
1113677,The Gambler's Wife,1913-12-29,['DK'],da,56,0.0,0,0.0972,[18],[193683]
1250654,The Monomaniac,1914-01-01,['DK'],da,0,0.0,0,0.1235,"[53, 27]",[188015]
963758,Count Dahlbog's Secret,1914-01-01,['DK'],da,15,0.0,0,0.2099,[],[235]
846312,The Great Court Scandal,1914-01-01,['DK'],da,17,0.0,0,0.232,[],[]
283958,The Adventures of Gar El Hama,1914-01-02,['DK'],da,20,0.0,0,0.1538,[],[]
625338,Forbandelsen,1914-01-19,['DK'],da,0,0.0,0,0.7224,[18],[]
262885,Love's Devotee,1914-01-22,['DK'],da,42,0.0,0,1.6611,"[18, 10749]",[235]
821335,Den sorte Familie,1914-01-28,['DK'],da,0,0.0,0,0.0168,[],[]
1273340,In the Consul's Uniform,1914-02-03,['DK'],da,39,0.0,0,0.7235,[],[188015]
1020415,In the Shadow of the Throne,1914-02-16,['DK'],da,45,0.0,0,0.3587,[],[72036]
756906,The Golden Horns,1914-03-02,['DK'],da,3,0.0,0,0.3669,[18],[73284]
629211,Millionærdrengen,1914-03-09,['DK'],da,0,0.0,0,0.1922,[],[]
238316,A Golden Heart,1914-03-14,['DK'],da,31,0.0,0,0.1495,[],[]
238209,Alone with the Devil,1914-03-15,['DK'],da,42,5.0,1,0.2106,[18],[235]
238199,The Red Club,1914-03-15,['DK'],da,40,0.0,0,0.1299,[],[]
219787,His Guilty Conscience,1914-03-23,['DK'],da,37,5.0,4,0.0586,[18],[214959]
147621,The Mysterious X,1914-03-23,['DK'],da,90,6.7,23,0.6268,"[9648, 18]",[88955]
1273174,A Daughter of Eve,1914-03-30,['DK'],da,55,0.0,0,0.1213,[],[188015]
1379594,The Hypnotic Violinist,1914-04-06,['DK'],da,55,0.0,0,0.435,[18],[]
1338523,I Shall Revenge,1914-04-06,['DK'],da,43,0.0,0,0.1612,[],[188015]
1210287,Lejla,1914-04-13,['DK'],da,11,0.0,0,0.2443,[],[147468]
1399335,The Outcast,1914-04-16,['DK'],da,21,0.0,0,0.9168,[],[]
641623,The Heir to Skjoldborg,1914-04-23,['DK'],da,50,0.0,0,0.0256,[18],[109481]
304107,A Deal with the Devil,1914-05-20,['DK'],da,17,5.0,1,1.8389,[18],[235]
238290,Alone At Last,1914-08-02,['DK'],da,29,0.0,0,0.537,[],[188015]
1183419,The Woman with the Red Hair,1914-08-10,['DK'],da,42,0.0,0,0.5114,"[9648, 80]",[143164]
238281,Lay Down Your Arms!,1914-08-14,['DK'],da,68,3.5,2,0.9375,"[18, 10752]",[235]
941210,"Raphael, the Gypsy",1914-09-10,['DK'],da,61,5.0,1,0.1376,[18],[73284]
1338492,Cupid's Crooked Ways,1914-09-21,['DK'],da,19,0.0,0,0.132,[],[188015]
624010,A Woman’s Way,1914-09-21,['DK'],da,0,0.0,0,0.3436,[18],[]
625340,Arbejdet adler,1914-09-28,['DK'],da,0,0.0,0,0.3154,[18],[]
298587,Krigens Ofre,1914-10-21,['DK'],da,18,0.0,0,0.1106,[10752],[]
238278,The World's Poison,1914-11-18,['DK'],da,43,0.0,0,0.0416,[],[]
238264,The Death Knell,1914-11-18,['DK'],da,50,0.0,0,0.2026,[18],[127854]
664279,Opiumsdrømmen,1914-12-14,['DK'],da,30,0.0,0,0.1882,[18],[235]
1338527,The Sweep Will Call Tomorrow,1914-12-31,['DK'],da,3,0.0,0,1.0291,[],[188015]
1279644,Nordisk Films Co. animationsfilm,1915-01-01,['DK'],da,6,0.0,0,0.0071,[],[188015]
998204,Nordisk Films Kompagnis studier,1915-01-01,['DK'],da,2,0.0,0,0.0778,[],[188015]
624011,The Seaside Hotel,1915-01-01,['DK'],da,8,10.0,1,0.2548,"[18, 35]",[72036]
625351,The Lost Bride,1915-01-11,['DK'],da,0,0.0,0,0.0566,[18],[]
631556,Through the Enemy's Lines,1915-01-21,['DK'],da,33,0.0,0,0.1263,"[10752, 18]",[235]
641636,The Grass Widower,1915-02-08,['DK'],da,9,4.0,1,0.9088,[35],[235]
631555,Den sidste Nat,1915-02-08,['DK'],da,0,0.0,0,0.1318,[],[]
641624,Moving Day,1915-02-15,['DK'],da,13,0.0,0,0.1039,[35],[235]
238317,The Candle and the Moth,1915-02-18,['DK'],da,62,5.2,4,1.1284,[18],[235]
664310,Under galgen,1915-03-01,['DK'],da,42,0.0,0,0.148,[18],[72036]
1210647,Three Men and a Maid,1915-03-15,['DK'],da,11,0.0,0,0.1457,[],[188015]
629222,En Død i Skønhed,1915-03-19,['DK'],da,0,0.0,0,0.0839,[],[]
238443,In Storm and Quiet,1915-03-24,['DK'],da,40,0.0,0,2.2028,[],[214959]
238325,The Indian Idol,1915-04-10,['DK'],da,28,6.0,1,0.0928,"[18, 9648]",[]
821347,Den trætte Frederik,1915-04-21,['DK'],da,0,0.0,0,0.062,[35],[]
1374143,En søvnig Brudgom,1915-05-10,['DK'],da,0,0.0,0,0.0261,[],[]
616863,Zigøjnerblod,1915-05-17,['DK'],da,0,0.0,0,0.084,[],[235]
238422,In Defense of the Nation,1915-06-19,['DK'],da,67,0.0,0,1.2032,"[10752, 18]",[235]
700511,Vera,1915-07-08,['DK'],da,0,0.0,0,0.2225,[18],[]
238404,The Cable Thieves,1915-08-05,['DK'],da,16,0.0,0,2.4194,"[18, 28, 80]",[73284]
1273168,"Satanita, the She-Devil",1915-08-09,['DK'],da,43,0.0,0,0.0645,[],[188015]
238395,The Kiss of Death,1915-08-14,['DK'],da,34,0.0,0,0.1431,[],[]
219792,Everyman,1915-09-09,['DK'],da,56,5.0,4,2.0552,[],[]
1209884,Naughty Boy,1915-09-12,['DK'],da,13,0.0,0,0.6756,[],[188015]
238454,The Man with the Missing Finger,1915-09-26,['DK'],da,33,0.0,0,0.1475,[80],[235]
629205,Hans Kusine,1915-10-04,['DK'],da,0,0.0,0,0.1871,[],[]
766733,"Carl Alstrup's Love, Ltd.",1915-11-11,['DK'],da,44,0.0,0,0.094,"[18, 10749]",[235]
238462,A Revolution Marriage,1915-11-18,['DK'],da,63,0.0,0,0.8189,[18],[]
304858,The Master Physician,1915-12-09,['DK'],da,56,0.0,0,0.1443,[],[]
683798,Money,1915-12-31,['DK'],da,1,0.0,0,0.1075,[18],[235]
1374130,The Great Jewel Robbery,1916-01-01,['DK'],da,0,0.0,0,0.0946,[],[]
1303888,The Poet's Dream,1916-01-01,['DK'],da,16,0.0,0,0.1675,[],[]
1255667,The Heart Virtuoso,1916-01-01,['DK'],da,33,0.0,0,0.0656,[],[147468]
735987,A Lively Dream,1916-01-01,['DK'],da,11,0.0,0,0.0357,[35],[235]
664299,Mysteriet på Duncan Slot,1916-01-01,['DK'],da,70,0.0,0,0.1512,[9648],[235]
1210703,A Lively Night,1916-01-10,['DK'],da,9,0.0,0,0.806,[],[188015]
625356,A Marriage of Convenience,1916-01-15,['DK'],da,0,0.0,0,0.1385,[18],[]
1212690,The Umbrella Shop,1916-01-21,['DK'],da,14,0.0,0,2.0252,[],[188015]
664318,De mystiske Z-Straaler,1916-02-14,['DK'],da,35,0.0,0,0.1684,"[18, 878]",[235]
660648,Spiritisten,1916-03-25,['DK'],da,0,0.0,0,0.1119,[18],[235]
137230,The End of the World,1916-04-01,['DK'],da,73,6.1,22,1.017,"[878, 28, 18]",[235]
1338520,Wrong Floor,1916-05-03,['DK'],da,11,0.0,0,2.1511,[],[214959]
751472,The Spider's Prey,1916-05-08,['DK'],da,26,0.0,0,1.3384,"[18, 80]",[235]
624013,Oh! That Cheese,1916-05-22,['DK'],da,13,0.0,0,0.8828,[35],[]
238555,The Saving Film,1916-06-07,['DK'],da,35,0.0,0,0.203,[],[]
1208961,Eve,1916-06-13,['DK'],da,66,0.0,0,2.7404,[],[188015]
1212648,The New Explosive,1916-06-26,['DK'],da,9,0.0,0,0.8484,[],[188015]
238533,On Special Commission,1916-06-29,['DK'],da,17,0.0,0,1.3368,[35],[235]
922130,The Trumpeter and the Author,1916-07-03,['DK'],da,1,0.0,0,1.4886,[],[235]
625385,En Søns Kærlighed,1916-07-31,['DK'],da,0,0.0,0,0.0362,[18],[]
238605,His Innocent Dupe,1916-08-10,['DK'],da,41,5.0,1,0.087,[18],[]
238634,The Man Without a Future,1916-08-28,['DK'],da,49,5.0,4,0.3825,"[37, 18]",[235]
935594,Hotel Electric,1916-09-08,['DK'],da,9,0.0,0,0.0,[],[147468]
233240,The Mystery of the Crown Jewels,1916-09-08,['DK'],da,46,0.0,0,0.0286,[80],[]
174593,Blind Justice,1916-09-25,['DK'],da,106,6.5,16,1.5151,"[18, 53, 80, 27]",[88955]
641634,Her Son,1916-10-16,['DK'],da,47,5.5,2,0.3908,[18],[235]
238540,The Love Potion,1916-10-16,['DK'],da,20,5.0,1,0.6233,[35],[235]
238523,The Body in the Water,1916-11-20,['DK'],da,37,5.0,1,0.0776,[],[]
751470,Det gaadefulde Væsen,1916-11-27,['DK'],da,0,0.0,0,0.1043,[],[235]
1162192,Dash for Liberty,1916-12-11,['DK'],da,16,0.0,0,0.1929,[18],[235]
238503,Two People,1916-12-20,['DK'],da,49,0.0,0,0.0495,"[18, 37]",[147468]
1199756,The Girl from Whitley,1916-12-27,['DK'],da,67,0.0,0,0.0168,[],[188015]
238684,Dance Frenzy,1917-01-01,['DK'],da,20,0.0,0,1.773,[35],[188015]
238679,My Sister-in-Law from America,1917-01-01,['DK'],da,9,4.3,3,0.1497,[35],[235]
664292,Den mystiske selskabsdame,1917-01-15,['DK'],da,45,0.0,0,0.9293,[80],[235]
298604,A Prince of Bharata,1917-01-31,['DK'],da,64,0.0,0,0.0256,"[18, 10749]",[235]
298601,Thief of Hearts,1917-01-31,['DK'],da,22,0.0,0,1.5505,"[18, 10749]",[235]
787890,Livets Gøglespil,1917-02-12,['DK'],da,0,0.0,0,0.1395,[],[]
238673,Peace on Earth,1917-02-15,['DK'],da,82,5.5,4,0.2991,"[10752, 18]",[235]
740319,The Secret of the Night Express,1917-03-08,['DK'],da,28,5.0,1,0.068,"[18, 80]",[147469]
233264,I Want to Speak to Johnson,1917-03-19,['DK'],da,18,5.0,1,0.167,[35],[235]
1098062,A Lonely Woman,1917-05-03,['DK'],da,30,0.0,0,0.051,[],[]
233270,The Clown,1917-05-07,['DK'],da,62,5.5,4,0.4166,[18],[235]
683794,Death Onboard,1917-05-21,['DK'],da,2,0.0,0,0.0352,"[80, 53]",[235]
1210569,A Lively Boarding-House,1917-07-02,['DK'],da,2,0.0,0,0.051,[],[188015]
644626,Midnatssjælen,1917-07-18,['DK'],da,0,0.0,0,0.824,[18],[]
238676,Sister Cecilia,1917-09-02,['DK'],da,60,0.0,0,0.0214,[18],[]
700520,Kampen om Kvinden,1917-10-08,['DK'],da,0,0.0,0,0.1041,[],[]
1328210,Hotel Paradis,1917-10-10,['DK'],da,0,0.0,0,0.1009,[18],[]
700486,Den forelskede Gullaschbaron,1917-10-22,['DK'],da,0,0.0,0,0.0887,[35],[]
664339,Studenterkammeraterne,1917-10-29,['DK'],da,38,0.0,0,0.1965,[18],[235]
624016,"Oh, Those Women",1917-10-29,['DK'],da,19,0.0,0,5.1216,[35],[]
991103,Hittebarnet,1917-11-26,['DK'],da,0,0.0,0,0.0618,[],[]
853274,The Pierrot,1917-12-10,['DK'],da,74,0.0,0,0.1179,[],[]
650400,The Daughter of Darkness IV,1917-12-17,['DK'],da,20,0.0,0,0.0214,"[18, 80]",[73284]
1212659,While the Christmas Bells Rings,1917-12-26,['DK'],da,23,0.0,0,0.0286,[18],[127854]
1476700,Ægtemand for en Time,1918-01-01,['DK'],da,12,0.0,0,1.0062,[],[]
1210641,His Phony Son,1918-01-01,['DK'],da,14,0.0,0,0.6854,[],[188015]
624017,Miss Theodor,1918-01-01,['DK'],da,13,0.0,0,2.3875,[35],[]
284776,The Imposter,1918-01-02,['DK'],da,28,0.0,0,0.094,[],[214959]
628096,Mands Vilje,1918-01-05,['DK'],da,0,0.0,0,0.1505,[],[]
1279610,The Black Cat,1918-01-14,['DK'],da,0,0.0,0,0.1041,[27],[167184]
985700,Panopta I,1918-01-16,['DK'],da,0,0.0,0,0.0979,[],[]
848988,Retten sejrer,1918-01-21,['DK'],da,0,0.0,0,0.0568,[],[]
238867,Love the Conqueror,1918-01-27,['DK'],da,70,5.0,4,0.0071,[],[]
1210709,Jealous Jim,1918-02-04,['DK'],da,17,0.0,0,0.0929,[],[188015]
2964,A Trip to Mars,1918-02-22,['DK'],da,81,6.4,33,0.3115,"[878, 12, 14]",[235]
1210707,She Writes on a Machine,1918-02-25,['DK'],da,16,0.0,0,0.8062,[],[188015]
849008,De mystiske fodspor,1918-03-04,['DK'],da,0,0.0,0,0.3575,[],[]
238743,The Doctor,1918-03-06,['DK'],da,62,0.0,0,1.0679,[],[]
1374133,Gar el Hama V,1918-03-11,['DK'],da,0,0.0,0,0.2445,[],[]
1338079,Visit from the Mother-in-Law,1918-03-11,['DK'],da,16,0.0,0,0.0362,[],[127854]
238683,The Virtuous One,1918-03-25,['DK'],da,19,5.0,1,1.3184,"[35, 10749]",[235]
238738,The Battle of the Houses,1918-04-03,['DK'],da,74,5.0,3,0.1112,[],[]
1303860,The Face in the River,1918-04-04,['DK'],da,53,0.0,0,0.6188,[],[188015]
821352,Lydia,1918-04-09,['DK'],da,0,0.0,0,0.2471,[],[]
1279881,Daughter of Magasin du Nord,1918-04-15,['DK'],da,47,0.0,0,0.9431,[],[188015]
238766,The Wages of Sin,1918-04-21,['DK'],da,71,3.0,1,1.8546,[],[72036]
1303332,The Treasure-Hat,1918-04-22,['DK'],da,16,0.0,0,0.5365,[],[188015]
1465712,Mirakeltjeneren,1918-05-10,['DK'],da,27,0.0,0,0.2046,[],[]
803099,The Henpecked Husband’s Birthday,1918-05-21,['DK'],da,8,0.0,0,1.3353,[35],[235]
944102,Premiere Night,1918-05-23,['DK'],da,47,0.0,0,0.2218,[18],[235]
616066,Tidens Barn,1918-07-08,['DK'],da,0,0.0,0,0.0445,[18],[235]
890357,Den lille Virtuos,1918-07-18,['DK'],da,0,0.0,0,0.0379,[],[]
863424,A Man's Sacrifice,1918-07-22,['DK'],da,53,0.0,0,6.0599,[18],[]
174882,Paradise for the Lazy,1918-08-17,['DK'],da,24,4.5,2,0.0143,[35],[147468]
629203,Naar man er ung og forelsket,1918-08-19,['DK'],da,0,0.0,0,0.2968,[35],[]
628087,Pigespejderen,1918-08-26,['DK'],da,0,0.0,0,0.0617,[],[]
628091,Prøvens Dag,1918-09-16,['DK'],da,0,0.0,0,0.1176,[],[]
298617,The Road to Happiness,1918-09-19,['DK'],da,28,0.0,0,0.1749,[18],[235]
1273348,Love and Education,1918-10-07,['DK'],da,13,0.0,0,1.2425,[],[188015]
641630,In the Thrall of Opium,1918-10-07,['DK'],da,52,0.0,0,0.0629,[18],[235]
628093,Præstens Datter,1918-10-23,['DK'],da,0,0.0,0,0.1745,[],[]
869293,Manden med Arret,1918-11-18,['DK'],da,0,0.0,0,0.1201,[],[]
803102,Day of Judgement,1918-11-19,['DK'],da,71,0.0,0,4.8868,[18],[26274]
238872,Queen of Clubs,1918-11-22,['DK'],da,36,0.0,0,0.0143,[],[]
886573,Zigeunerprinsessen,1918-11-25,['DK'],da,0,0.0,0,0.0559,[],[]
617599,For Sit Lands Ære,1918-11-25,['DK'],da,0,0.0,0,0.9561,[18],[235]
238693,A Friend of the People,1918-12-06,['DK'],da,83,5.5,2,0.4309,"[18, 10752]",[235]
233384,Love Your Neighbor!,1918-12-11,['DK'],da,48,0.0,0,0.5526,[18],[26274]
628082,Hendes Hjertes Ridder,1918-12-19,['DK'],da,0,0.0,0,0.1075,[],[]
1209870,Friendship and Animosity,1919-01-01,['DK'],da,6,0.0,0,0.0,[],[133119]
1199037,Football Calamities,1919-01-01,['DK'],da,12,0.0,0,0.0679,[],[]
1184692,A Printer's Error,1919-01-01,['DK'],da,12,0.0,0,0.0416,[],[]
625333,Livets Omskiftelser,1919-01-13,['DK'],da,0,0.0,0,0.0578,[18],[]
1279068,The Meaning of Things,1919-01-27,['DK'],da,8,0.0,0,0.0,[],[]
149983,The President,1919-02-01,['DK'],da,71,5.9,26,0.1152,[18],[235]
1197165,Hot on the Trail,1919-02-08,['DK'],da,13,0.0,0,0.0471,[],[143164]
821356,Kærlighedsleg,1919-02-27,['DK'],da,0,0.0,0,0.9454,[],[]
238686,The Blackleg,1919-03-09,['DK'],da,8,5.0,1,1.4979,[35],[235]
629206,Hendes Helt,1919-03-17,['DK'],da,0,0.0,0,0.0907,[18],[]
1303832,The Wages of Virtue,1919-03-28,['DK'],da,25,0.0,0,0.0453,[],[188015]
672329,The Soul of the Violin,1919-04-10,['DK'],da,46,0.0,0,0.0311,[],[]
665965,Bajadser,1919-05-10,['DK'],da,0,0.0,0,1.0496,[],[]
778032,Poor Karin,1919-05-19,['DK'],da,44,0.0,0,0.073,[],[235]
700480,Gøglerbandens Adoptivdatter,1919-05-19,['DK'],da,0,0.0,0,0.1548,[],[]
625360,Konkurrencen,1919-06-02,['DK'],da,0,0.0,0,0.0536,[18],[]
1255697,The Mirror of Fate,1919-07-12,['DK'],da,85,0.0,0,0.1388,[],[188015]
191374,Towards the Light,1919-07-30,['DK'],da,65,5.7,3,0.7747,[18],[235]
238889,The Power of Love,1919-08-24,['DK'],da,92,5.0,1,2.9293,"[10749, 18]",[235]
629198,Har De ikke set Cecilie?,1919-09-01,['DK'],da,0,0.0,0,0.1402,[35],[]
1208952,The Master Hypnotist,1919-10-13,['DK'],da,14,0.0,0,1.6947,[],[188015]
702715,Maharadjahens Yndlingshustru II,1919-10-27,['DK'],da,0,0.0,0,0.13,[18],[]
1224390,The Countess' Honour,1919-11-14,['DK'],da,60,0.0,0,1.5858,[18],[]
1210695,An Old Man's Fancy,1919-12-08,['DK'],da,10,0.0,0,1.5206,[35],[188015]
1210689,Sweet Little Thing,1919-12-15,['DK'],da,3,0.0,0,0.0357,[],[188015]
627340,Lykkelandet,1919-12-22,['DK'],da,0,0.0,0,0.1927,[],[]
1407192,Commercial for 'Hjemmet' Magazine,1920-01-01,['DK'],da,4,0.0,0,0.0528,[],[]
1210524,The Clarinet Player,1920-01-01,['DK'],da,1,0.0,0,0.0338,[],[]
935596,A Duck Tale,1920-01-01,['DK'],da,9,0.0,0,0.0352,[],[]
290884,Storm P Draws the Three Little Men,1920-01-02,['DK'],da,1,0.0,0,0.0071,[],[]
1120843,The House of Fatal Love,1920-01-12,['DK'],da,11,0.0,0,0.743,[18],[]
648280,En Aftenscene,1920-02-17,['DK'],da,0,0.0,0,0.3238,[],[]
629196,Den forvandlede Don Juan,1920-02-19,['DK'],da,0,0.0,0,0.0404,[35],[]
803096,Love and Superstition,1920-03-08,['DK'],da,17,5.0,1,0.9384,"[35, 10749]",[235]
1279028,A Romance of Riches,1920-03-18,['DK'],da,78,0.0,0,1.3003,"[35, 18]",[188015]
941218,Shadow Plays,1920-04-20,['DK'],da,88,0.0,0,0.4364,[18],[235]
735989,Their Silver Wedding,1920-04-20,['DK'],da,17,5.0,1,0.7075,[35],[235]
629192,En Fiasko,1920-04-22,['DK'],da,0,0.0,0,0.0239,[35],[]
1212682,Shall Not Judge,1920-04-26,['DK'],da,43,0.0,0,1.2084,[],[187088]
700517,Prinsens Kærlighed,1920-07-19,['DK'],da,0,0.0,0,0.1005,[],[]
813285,Scenens Børn,1920-08-09,['DK'],da,0,0.0,0,0.7045,[],[]
301271,Sons of the Soil,1920-08-27,['DK'],da,179,6.0,2,0.0712,[18],[143164]
238903,Beyond the Barricade,1920-10-22,['DK'],da,100,7.3,47,0.1931,[18],[235]
890355,Frøken Larsens Karriere,1920-11-01,['DK'],da,0,0.0,0,0.5803,[],[]
233428,The Actor's Love-Story,1920-11-05,['DK'],da,47,0.0,0,0.0604,[18],[]
35075,Leaves from Satan's Book,1920-11-15,['DK'],da,157,6.1,43,1.192,"[18, 36, 14, 27]",[]
631579,Fighting Instinct,1920-12-01,['DK'],da,0,0.0,0,0.0847,[],[]
998185,The Racer,1920-12-26,['DK'],da,15,0.0,0,2.1358,[],[235]
1472187,Jernmixturen,1921-01-01,['DK'],da,13,0.0,0,0.0286,[],[]
1407194,The Gardarme,1921-01-01,['DK'],da,7,0.0,0,0.0261,[],[]
1258573,Helgeninderne,1921-01-01,['DK'],da,0,0.0,0,1.3243,[27],[]
964024,A Wonderful Dream,1921-01-01,['DK'],da,1,0.0,0,0.0379,[],[]
691768,The Gift of Happiness,1921-01-01,['DK'],da,78,0.0,0,1.2054,[],[]
1273184,A Bachelor Husband,1921-01-17,['DK'],da,25,0.0,0,1.7613,[35],[2379]
682920,Love and Burglars,1921-01-24,['DK'],da,30,0.0,0,0.6008,[35],[9079]
631582,Det Største i Verden,1921-02-03,['DK'],da,0,0.0,0,0.215,[],[]
964028,The Rejuvenation Treatment,1921-02-21,['DK'],da,8,0.0,0,0.0143,"[16, 878, 35]",[]
1208784,The Monk's Temptations,1921-03-07,['DK'],da,10,0.0,0,3.4363,[18],[187088]
866455,Oh! Uncle!,1921-03-14,['DK'],da,15,0.0,0,4.9204,[35],[235]
1210713,The Chicken Chaser,1921-03-21,['DK'],da,10,0.0,0,1.839,[],[188015]
642467,Prometheus,1921-04-18,['DK'],da,0,0.0,0,1.2061,[18],[]
1338526,Roses and Rendezvous,1921-04-26,['DK'],da,12,0.0,0,0.1443,[],[188015]
522999,Our Mutual Friend,1921-06-05,['DK'],da,142,6.8,2,0.4831,[18],[235]
1209904,The Peacemaker,1921-06-06,['DK'],da,15,0.0,0,1.1879,[35],[188015]
834658,Mirrors of the Soul,1921-09-22,['DK'],da,89,0.0,0,0.0214,[],[]
740748,The Film and the Flirt,1921-10-17,['DK'],da,62,0.0,0,0.3457,[35],[2379]
998189,The Roast Hare,1921-12-05,['DK'],da,23,0.0,0,0.1067,[],[2379]
935602,We're Coming Back,1922-01-01,"['DK', 'SE']",da,6,0.0,0,0.1182,[],[]
1377097,"Sunshine, Summer and Students",1922-01-12,['DK'],da,32,0.0,0,0.2826,[],[2379]
344383,Great Expectations,1922-02-28,['DK'],da,113,0.0,0,0.1695,[18],[235]
778043,The Hand of Fate,1922-03-20,['DK'],da,81,8.0,1,0.3785,"[18, 80]",[235]
648286,"He, She and Hamlet",1922-09-16,['DK'],da,46,0.0,0,0.1627,[],[]
1053729,The Adventures of Japhet I-IV,1922-09-18,['DK'],da,242,0.0,0,0.2186,[],[143164]
1053744,The Hourglass,1922-09-25,['DK'],da,101,0.0,0,1.3992,[],[187088]
157856,Once Upon a Time,1922-10-03,['DK'],da,75,5.5,17,1.3522,"[18, 14, 10749]",[124792]
1208955,The Last of the Family,1922-11-20,['DK'],da,82,0.0,0,0.2082,[],[188015]
1296054,Among Merry Musicians,1922-11-22,['DK'],da,50,0.0,0,1.056,[35],[188015]
869608,Art and the Woman,1922-11-22,['DK'],da,105,0.0,0,0.8413,[],[]
341656,David Copperfield,1922-12-05,['DK'],da,140,0.0,0,2.4944,[18],[235]
1472201,Lodgers of Seventh Heaven,1923-01-15,['DK'],da,47,0.0,0,0.5408,[],[2379]
834656,Love in Exile,1923-02-08,['DK'],da,103,0.0,0,0.5911,[18],[]
128374,The Hill Park Mystery,1923-02-25,['DK'],da,75,6.0,2,0.1381,"[35, 80, 9648]",[235]
1506910,A Night in Copenhagen,1923-03-05,['DK'],da,69,0.0,0,1.3387,[],[109481]
1377114,Can Love Be Cured?,1923-03-05,['DK'],da,45,0.0,0,0.6873,[],[2379]
175859,Daredevil of the Movies,1923-03-09,['DK'],da,8,5.7,3,0.1087,[28],[73284]
866453,The Golden Horn,1923-03-16,['DK'],da,17,8.0,2,0.0286,"[14, 18, 10749]",[159871]
1338114,Behind the Scenes,1923-04-03,['DK'],da,50,0.0,0,0.7715,[],[86101]
641632,Struggling Hearts,1923-04-05,['DK'],da,80,0.0,0,0.3412,"[10752, 18]",[235]
1162505,Smiles and Tears,1923-04-16,['DK'],da,59,0.0,0,0.2759,[35],[205808]
1279611,On the Stroke of Midnight,1923-04-20,['DK'],da,79,0.0,0,0.197,[9648],[188015]
1162511,Fortune Favors the Bold,1923-06-04,['DK'],da,18,0.0,0,0.0479,[35],[47121]
628080,Republikaneren,1923-07-31,['DK'],da,0,0.0,0,0.9044,[],[]
1279602,Summer Frolics and Shenanigans,1923-09-15,['DK'],da,29,0.0,0,0.0623,[],[2379]
1399322,The Refound Daughter,1923-09-24,['DK'],da,55,0.0,0,0.6656,[],[]
298635,Talende film,1923-10-12,['DK'],da,0,0.0,0,0.1234,[],[]
1367000,The Run Away Bride,1923-11-19,['DK'],da,30,0.0,0,2.602,[],[]
1073052,The Lure of the Footlights,1923-12-04,['DK'],da,111,0.0,0,0.6626,[18],[188015]
644630,The Carnival of Life,1923-12-26,['DK'],da,68,0.0,0,0.1621,[],[]
1407188,Peter and Ping go Fishing,1924-01-01,['DK'],da,1,0.0,0,0.0579,[],[]
1264498,The last horse-drawn fire engines in Copenhagen,1924-01-01,['DK'],da,0,0.0,0,0.0,"[99, 28]",[]
641629,Hadda Padda,1924-01-01,['DK'],da,84,4.0,1,2.0722,[18],[57771]
1465142,Professor Petersen's Pals,1924-01-14,['DK'],da,60,0.0,0,0.6411,[],[]
702723,Honeymoon Island,1924-02-23,['DK'],da,81,0.0,0,0.5554,[],[]
478353,The House of Shadows,1924-02-25,['DK'],da,103,5.2,4,1.2554,[18],[235]
1399311,Luck,1924-03-10,['DK'],da,51,0.0,0,0.4089,[],[]
1470049,Byens Don Juan,1924-03-17,['DK'],da,107,0.0,0,0.0765,[],[]
702725,My Friend the Detective,1924-04-07,['DK'],da,103,5.0,1,0.8003,"[35, 80]",[]
621322,The Little Austrian,1924-09-15,['DK'],da,86,0.0,0,0.9806,[18],[235]
1363719,At the Mediterranean,1924-10-06,['DK'],da,70,0.0,0,0.3531,[],[2379]
646048,Undercurrents,1924-11-20,['DK'],da,98,0.0,0,0.4462,"[35, 10749]",[235]
1303861,The Mill,1924-12-01,['DK'],da,81,0.0,0,0.6385,[],[2379]
646045,Little Dorrit,1924-12-26,['DK'],da,131,0.0,0,0.3089,[18],[]
1342049,Peter and Ping in the Department Store,1925-01-01,['DK'],da,8,0.0,0,0.0143,[],[]
1342043,The Golden Dream,1925-01-01,['DK'],da,7,0.0,0,0.0,[],[188015]
1178537,Side-Lights of the Sawdust Ring,1925-01-01,['DK'],da,83,0.0,0,1.0422,[18],[]
918752,The Cocaine Rush,1925-01-01,['DK'],da,18,0.0,0,0.0668,[],[]
897658,Man Drinking Coffee,1925-01-01,['DK'],da,1,4.0,1,0.0143,[16],[]
766734,Flying with No Engine,1925-01-01,['DK'],da,8,0.0,0,0.0,"[16, 35]",[]
928942,Sunshine Valley,1925-02-21,['DK'],da,54,0.0,0,1.0932,[35],[235]
1209452,The Bilberries,1925-02-23,['DK'],da,92,0.0,0,1.4409,[],[2379]
1212272,Love and Money,1925-04-20,['DK'],da,77,0.0,0,0.8935,[],[188015]
55589,Master of the House,1925-10-05,['DK'],da,107,6.9,62,0.2134,"[18, 35]",[2379]
822807,Stamherren,1925-10-06,['DK'],da,0,0.0,0,0.1854,[],[]
299815,Danmarksfilmen,1925-10-30,['DK'],da,0,0.0,0,0.0429,[],[]
1399326,Millionaires,1925-11-23,['DK'],da,38,0.0,0,2.0764,[],[]
964032,Copenhagen's Sherlock Holmes,1925-11-30,['DK'],da,101,9.3,3,0.8042,[],[2379]
749194,Mists of the Past,1925-11-30,['DK'],da,107,0.0,0,2.843,[18],[235]
1378102,From the Time of Guilds,1926-01-01,['DK'],da,67,0.0,0,0.0143,[],[188015]
1053738,Fødselsdagsbarnet,1926-01-01,['DK'],da,21,0.0,0,0.0416,[],[143164]
